source_uid,status,n_pages,n_edges,endpoint,error
6578293628,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6578375417,ok,10,199,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6579089032,ok,9,155,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6579479561,ok,8,124,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6579479799,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6579715486,ok,10,169,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6583217746,ok,9,136,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6583289033,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6583750134,ok,10,185,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6585814805,ok,3,39,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6586364550,ok,10,185,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6586406219,ok,10,185,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6587100568,ok,9,143,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6587541480,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6587625238,ok,6,82,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6587646336,ok,5,55,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6588008389,ok,10,157,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6590029264,ok,6,87,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6590333815,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6592696064,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6593906416,ok,10,169,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6594296310,ok,10,158,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6595916031,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6597528957,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6597689436,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6599887981,ok,10,184,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6600276518,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6600767617,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6600881202,ok,4,46,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6603603435,ok,7,103,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6605861108,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6606339896,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6609231893,ok,5,73,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6609859193,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6611474277,ok,5,65,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6612860428,ok,10,179,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6613460077,ok,2,15,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6613997059,ok,2,5,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6614604747,ok,10,156,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6615710393,ok,5,72,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6615964055,ok,8,109,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6616219696,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6616358805,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6619928976,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6621182917,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6622509786,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6624423459,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6628637808,ok,4,41,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6636790925,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6639043245,ok,10,185,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6639291961,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6639392743,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6639709766,ok,5,51,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6647380320,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6647486833,ok,10,186,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6648525918,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6648576437,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6651887402,ok,10,176,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6653336002,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6655192675,ok,6,77,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6655322587,ok,4,50,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6656636648,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6657366630,ok,8,117,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6659485099,ok,9,143,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6661463953,ok,4,46,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6667473048,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6668085178,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6668273281,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6670629378,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6671355286,ok,6,86,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6671426801,ok,2,12,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6672707405,ok,10,161,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6674040375,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6680282303,ok,4,36,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6685955936,ok,10,187,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6686909515,ok,10,170,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6689707312,ok,9,145,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6690120191,ok,4,44,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6690822348,ok,10,199,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6701011012,ok,4,51,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6703679757,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6705577624,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6706962218,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6707611397,ok,2,3,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6711475493,ok,10,177,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6713972039,ok,10,181,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6714649217,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6714660707,ok,10,176,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6719249037,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6720971716,ok,10,156,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6724916987,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6725122449,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6727288564,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6736565961,ok,8,126,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6736698324,ok,2,12,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6737197972,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6737428794,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6743980661,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6744991215,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6745322125,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6746387969,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6751052346,ok,8,123,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6753042352,ok,7,112,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6753228254,ok,10,187,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6763500360,ok,2,9,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6765022575,ok,3,30,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6766674897,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6771010808,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6772219871,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6773499484,ok,8,126,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6777923273,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6777989301,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6782466209,ok,10,185,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6784457907,ok,3,34,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6790441889,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6806001525,ok,10,165,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6807411188,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6807924627,ok,4,49,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6809295865,ok,8,123,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6811165212,ok,3,25,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6812822293,ok,10,163,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6813152520,ok,3,33,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6816193712,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6818192852,ok,10,181,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6820309681,ok,3,29,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6821589835,ok,3,35,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6822797436,ok,9,152,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6823254259,ok,2,12,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6823746296,ok,10,175,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6837469168,ok,5,76,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6844537156,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6849754610,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6850242935,ok,3,17,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6851109846,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6853407185,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6854742215,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6856319603,ok,3,32,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6858993277,ok,8,120,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6859132853,ok,10,175,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6861036303,ok,10,180,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6864330979,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6865181216,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6865191269,ok,10,188,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6865526227,ok,10,136,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6866423881,ok,10,179,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6867451466,ok,10,143,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6867792122,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6868037661,ok,4,44,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6868422416,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6872856641,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6873006094,ok,3,32,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6884393654,ok,3,36,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6886133217,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6888688623,ok,8,127,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6888954207,ok,9,134,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6890945734,ok,10,199,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6891481804,ok,10,156,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6891618332,ok,7,105,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6894925609,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6895028965,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6899172100,ok,4,45,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6901505328,ok,10,174,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6901759186,ok,9,151,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6902664551,ok,5,76,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6903876300,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6907421439,ok,7,95,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6910946366,ok,10,166,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6914453480,ok,5,65,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6918303345,ok,10,165,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6919231954,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6922510847,ok,9,151,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6927318588,ok,2,5,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6927627282,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6931869109,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6931893732,ok,10,176,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6935231668,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6938645824,ok,2,16,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6943242992,ok,7,109,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6965357334,ok,5,68,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6966364760,ok,10,169,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6966788397,ok,7,102,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6968186206,ok,2,14,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6968318169,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6971827798,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
